NAME,B01001_001E,B01002_001E,B19013_001E,B19301_001E,B23025_002E,B23025_003E,B23025_004E,B25077_001E,B25064_001E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,state,county
"Wilkes County, North Carolina",66125.0,45.3,49119.0,27592.0,30470.0,30382.0,28568.0,146200.0,712.0,5550.0,1708.0,223.0,343.0,37,193
"Wilson County, North Carolina",78667.0,40.9,49827.0,28715.0,36884.0,36760.0,34334.0,153800.0,853.0,7053.0,3178.0,488.0,350.0,37,195
"Yadkin County, North Carolina",37280.0,44.5,57486.0,32680.0,17903.0,17835.0,16900.0,160500.0,711.0,2841.0,692.0,119.0,92.0,37,197
"Yancey County, North Carolina",18538.0,48.0,53103.0,31037.0,8344.0,8327.0,7696.0,206100.0,757.0,1988.0,864.0,162.0,84.0,37,199
"Adams County, North Dakota",2190.0,46.9,57950.0,35830.0,1061.0,1061.0,1054.0,109600.0,589.0,209.0,76.0,26.0,11.0,38,001
"Barnes County, North Dakota",10826.0,43.6,64447.0,38626.0,5665.0,5663.0,5474.0,157800.0,773.0,1624.0,377.0,69.0,88.0,38,003
"Benson County, North Dakota",5960.0,31.0,63220.0,24490.0,2095.0,2095.0,2048.0,79300.0,563.0,495.0,170.0,4.0,26.0,38,005
"Billings County, North Dakota",839.0,40.6,74000.0,36923.0,431.0,431.0,422.0,237500.0,650.0,121.0,18.0,17.0,20.0,38,007
"Bottineau County, North Dakota",6411.0,44.3,80113.0,45506.0,3181.0,3161.0,3051.0,188500.0,670.0,881.0,196.0,61.0,39.0,38,009
"Bowman County, North Dakota",2975.0,41.6,79709.0,38585.0,1494.0,1494.0,1432.0,168200.0,862.0,305.0,108.0,13.0,16.0,38,011
"Burke County, North Dakota",2184.0,44.8,94583.0,50714.0,1077.0,1076.0,1054.0,135100.0,669.0,317.0,55.0,4.0,6.0,38,013
"Burleigh County, North Dakota",98443.0,37.7,82141.0,43615.0,52544.0,52404.0,50965.0,302300.0,975.0,17514.0,5256.0,1339.0,626.0,38,015
"Cass County, North Dakota",186328.0,32.7,73249.0,43474.0,113104.0,112494.0,109301.0,270300.0,909.0,34136.0,11372.0,2308.0,2152.0,38,017
"Cavalier County, North Dakota",3691.0,47.8,61174.0,44346.0,1714.0,1714.0,1699.0,122900.0,731.0,540.0,69.0,6.0,8.0,38,019
"Dickey County, North Dakota",5003.0,38.1,60250.0,35649.0,2627.0,2601.0,2520.0,164700.0,759.0,666.0,134.0,18.0,35.0,38,021
"Divide County, North Dakota",2195.0,44.0,95938.0,43850.0,1019.0,1019.0,986.0,162900.0,1032.0,232.0,68.0,3.0,27.0,38,023
"Dunn County, North Dakota",4049.0,42.7,91758.0,50132.0,1960.0,1960.0,1913.0,251700.0,906.0,430.0,94.0,14.0,16.0,38,025
"Eddy County, North Dakota",2345.0,46.4,50375.0,34852.0,1136.0,1131.0,1105.0,108400.0,555.0,341.0,93.0,21.0,5.0,38,027
"Emmons County, North Dakota",3297.0,50.5,63750.0,38027.0,1594.0,1594.0,1571.0,110200.0,585.0,322.0,99.0,18.0,5.0,38,029
"Foster County, North Dakota",3388.0,45.1,78426.0,41796.0,1814.0,1811.0,1808.0,160300.0,710.0,459.0,77.0,3.0,9.0,38,031
"Golden Valley County, North Dakota",1734.0,45.7,84750.0,35953.0,856.0,856.0,810.0,142500.0,838.0,207.0,86.0,8.0,0.0,38,033
"Grand Forks County, North Dakota",72927.0,30.3,64698.0,37159.0,42246.0,41007.0,39615.0,235400.0,941.0,10451.0,3320.0,932.0,1142.0,38,035
"Grant County, North Dakota",2320.0,49.4,57069.0,37252.0,1078.0,1078.0,1047.0,88800.0,629.0,308.0,45.0,8.0,4.0,38,037
"Griggs County, North Dakota",2309.0,51.9,66688.0,43383.0,1150.0,1150.0,1136.0,119500.0,499.0,319.0,122.0,6.0,4.0,38,039
"Hettinger County, North Dakota",2477.0,41.3,66797.0,40931.0,1193.0,1193.0,1143.0,111100.0,852.0,236.0,69.0,15.0,6.0,38,041
"Kidder County, North Dakota",2391.0,48.4,57240.0,32974.0,1042.0,1042.0,1032.0,140300.0,740.0,257.0,45.0,9.0,0.0,38,043
"LaMoure County, North Dakota",4135.0,45.8,70227.0,37453.0,2084.0,2084.0,2049.0,116900.0,571.0,603.0,109.0,7.0,30.0,38,045
"Logan County, North Dakota",1849.0,49.2,59750.0,33240.0,868.0,868.0,857.0,94400.0,771.0,266.0,45.0,16.0,4.0,38,047
"McHenry County, North Dakota",5326.0,43.0,78071.0,39973.0,2672.0,2652.0,2536.0,136600.0,753.0,589.0,123.0,11.0,5.0,38,049
"McIntosh County, North Dakota",2529.0,53.6,64375.0,37236.0,1305.0,1298.0,1291.0,83300.0,605.0,244.0,50.0,28.0,7.0,38,051
"McKenzie County, North Dakota",14081.0,30.5,83813.0,44409.0,6867.0,6846.0,6729.0,330200.0,1192.0,1662.0,300.0,130.0,29.0,38,053
"McLean County, North Dakota",9781.0,46.3,80556.0,40448.0,4559.0,4557.0,4493.0,222100.0,766.0,1294.0,232.0,35.0,17.0,38,055
"Mercer County, North Dakota",8366.0,44.0,82155.0,39783.0,3864.0,3864.0,3759.0,192000.0,1039.0,894.0,236.0,17.0,31.0,38,057
"Morton County, North Dakota",33192.0,36.7,79555.0,42603.0,18662.0,18580.0,18208.0,247200.0,973.0,4788.0,893.0,339.0,65.0,38,059
"Mountrail County, North Dakota",9648.0,34.7,81886.0,39603.0,4554.0,4544.0,4387.0,205000.0,929.0,927.0,305.0,98.0,64.0,38,061
"Nelson County, North Dakota",3025.0,50.0,62219.0,37130.0,1384.0,1383.0,1366.0,107400.0,539.0,469.0,98.0,44.0,20.0,38,063
"Oliver County, North Dakota",1832.0,48.1,69722.0,36532.0,803.0,803.0,780.0,226900.0,594.0,206.0,61.0,11.0,0.0,38,065
"Pembina County, North Dakota",6853.0,45.6,64243.0,39230.0,3355.0,3337.0,3195.0,112700.0,658.0,838.0,155.0,47.0,45.0,38,067
"Pierce County, North Dakota",3999.0,44.6,59583.0,35931.0,1882.0,1878.0,1859.0,154400.0,757.0,574.0,223.0,12.0,30.0,38,069
"Ramsey County, North Dakota",11613.0,40.0,61490.0,35624.0,6016.0,5896.0,5851.0,193300.0,663.0,1499.0,317.0,172.0,27.0,38,071
"Ransom County, North Dakota",5663.0,42.7,71462.0,36706.0,2784.0,2759.0,2679.0,145900.0,840.0,622.0,169.0,29.0,12.0,38,073
"Renville County, North Dakota",2282.0,38.2,77067.0,37370.0,1198.0,1149.0,1122.0,165500.0,885.0,270.0,47.0,18.0,11.0,38,075
"Richland County, North Dakota",16548.0,37.3,67089.0,38265.0,8741.0,8728.0,8509.0,164500.0,725.0,2030.0,356.0,97.0,80.0,38,077
"Rolette County, North Dakota",12292.0,31.1,53806.0,23160.0,4812.0,4812.0,4504.0,90200.0,482.0,789.0,307.0,27.0,39.0,38,079
"Sargent County, North Dakota",3828.0,44.2,75648.0,42970.0,2123.0,2112.0,2081.0,134900.0,837.0,388.0,107.0,4.0,9.0,38,081
"Sheridan County, North Dakota",1338.0,52.3,68684.0,40365.0,634.0,634.0,629.0,108500.0,439.0,143.0,6.0,0.0,2.0,38,083
"Sioux County, North Dakota",3896.0,27.1,41201.0,17185.0,1345.0,1343.0,1065.0,97200.0,430.0,180.0,50.0,5.0,1.0,38,085
"Slope County, North Dakota",837.0,54.1,70625.0,40987.0,440.0,440.0,420.0,109900.0,531.0,124.0,15.0,4.0,4.0,38,087
"Stark County, North Dakota",32989.0,34.3,78734.0,40025.0,17251.0,17251.0,16757.0,255200.0,988.0,4023.0,1105.0,132.0,123.0,38,089
"Steele County, North Dakota",1774.0,45.3,85750.0,40435.0,855.0,855.0,836.0,119900.0,594.0,339.0,29.0,9.0,5.0,38,091
"Stutsman County, North Dakota",21609.0,40.3,59167.0,37288.0,11375.0,11328.0,10800.0,191000.0,746.0,2706.0,773.0,82.0,112.0,38,093
"Towner County, North Dakota",2152.0,49.1,61250.0,37116.0,1076.0,1076.0,1059.0,127600.0,622.0,216.0,46.0,0.0,5.0,38,095
"Traill County, North Dakota",8004.0,40.6,81157.0,40942.0,4244.0,4221.0,4135.0,172700.0,709.0,1198.0,413.0,21.0,32.0,38,097
"Walsh County, North Dakota",10553.0,44.6,68082.0,37344.0,5371.0,5330.0,5210.0,111700.0,695.0,920.0,329.0,37.0,34.0,38,099
"Ward County, North Dakota",69532.0,33.0,78143.0,40896.0,39591.0,35499.0,34170.0,249800.0,1005.0,9023.0,2986.0,613.0,435.0,38,101
"Wells County, North Dakota",3990.0,49.7,59732.0,41957.0,1973.0,1973.0,1938.0,104200.0,594.0,527.0,74.0,10.0,8.0,38,103
"Williams County, North Dakota",39076.0,31.9,86139.0,44076.0,20843.0,20828.0,20312.0,255000.0,1097.0,4410.0,1156.0,232.0,179.0,38,105
"Adams County, Ohio",27509.0,42.2,46234.0,25428.0,11132.0,11132.0,10489.0,138700.0,667.0,1514.0,1003.0,246.0,97.0,39,001
"Allen County, Ohio",102087.0,39.8,58976.0,31523.0,49315.0,49248.0,46253.0,147000.0,844.0,8167.0,3649.0,748.0,544.0,39,003
"Ashland County, Ohio",52522.0,41.5,62254.0,30303.0,25676.0,25663.0,24707.0,163600.0,815.0,5103.0,2210.0,418.0,109.0,39,005
"Ashtabula County, Ohio",97666.0,42.6,53663.0,29586.0,45608.0,45596.0,42136.0,139000.0,811.0,7102.0,2875.0,523.0,265.0,39,007
"Athens County, Ohio",61276.0,32.2,48750.0,27366.0,30031.0,29924.0,28218.0,161700.0,907.0,5632.0,4907.0,443.0,1397.0,39,009
"Auglaize County, Ohio",46263.0,40.7,75231.0,36849.0,24664.0,24651.0,23945.0,168200.0,815.0,3973.0,2185.0,260.0,110.0,39,011
"Belmont County, Ohio",66554.0,44.1,56943.0,30563.0,30268.0,30268.0,28440.0,130200.0,754.0,5451.0,2368.0,419.0,278.0,39,013
"Brown County, Ohio",43715.0,41.9,66677.0,31823.0,19953.0,19953.0,19080.0,164500.0,785.0,2893.0,1348.0,122.0,72.0,39,015
"Butler County, Ohio",388327.0,37.2,77062.0,37650.0,196080.0,195908.0,186002.0,224300.0,1048.0,51348.0,20831.0,3131.0,4549.0,39,017
"Carroll County, Ohio",26761.0,45.9,59872.0,33798.0,12402.0,12402.0,11916.0,157500.0,756.0,1623.0,862.0,61.0,39.0,39,019
"Champaign County, Ohio",38715.0,41.7,70486.0,33377.0,19805.0,19805.0,18909.0,166900.0,856.0,3345.0,1424.0,138.0,31.0,39,021
"Clark County, Ohio",135877.0,41.4,58954.0,31099.0,64901.0,64729.0,60332.0,144900.0,820.0,10887.0,5351.0,689.0,529.0,39,023
"Clermont County, Ohio",208851.0,40.5,79573.0,41566.0,109345.0,109209.0,104710.0,224800.0,984.0,27683.0,12541.0,2384.0,1225.0,39,025
"Clinton County, Ohio",42077.0,40.5,64210.0,32533.0,21172.0,21172.0,20167.0,172800.0,837.0,3621.0,1840.0,144.0,223.0,39,027
"Columbiana County, Ohio",101723.0,44.5,55473.0,30553.0,48751.0,48745.0,46351.0,124400.0,696.0,8083.0,3357.0,310.0,379.0,39,029
"Coshocton County, Ohio",36629.0,40.6,52048.0,27280.0,16525.0,16515.0,15505.0,128600.0,694.0,2712.0,1286.0,66.0,100.0,39,031
"Crawford County, Ohio",41861.0,42.9,52486.0,29566.0,20342.0,20322.0,19199.0,117000.0,746.0,2754.0,1348.0,97.0,145.0,39,033
"Cuyahoga County, Ohio",1256620.0,40.4,60074.0,39807.0,652502.0,652007.0,605214.0,168700.0,952.0,180290.0,88888.0,28929.0,14785.0,39,035
"Darke County, Ohio",51751.0,41.7,60237.0,32732.0,25291.0,25246.0,24579.0,157800.0,731.0,3844.0,1506.0,276.0,129.0,39,037
"Defiance County, Ohio",38300.0,40.8,69302.0,33533.0,19772.0,19772.0,18813.0,147600.0,808.0,3177.0,1477.0,268.0,53.0,39,039
"Delaware County, Ohio",216074.0,39.8,123995.0,56963.0,118108.0,117900.0,114307.0,393000.0,1338.0,49877.0,23892.0,5018.0,3556.0,39,041
"Erie County, Ohio",75299.0,44.8,65171.0,38158.0,38099.0,38065.0,35755.0,169400.0,884.0,9429.0,3722.0,715.0,494.0,39,043
"Fairfield County, Ohio",159371.0,39.5,82969.0,38783.0,81761.0,81300.0,78317.0,247800.0,1042.0,22057.0,9093.0,1574.0,841.0,39,045
"Fayette County, Ohio",28901.0,41.2,56773.0,30666.0,13529.0,13526.0,12940.0,151400.0,772.0,1702.0,863.0,93.0,62.0,39,047
"Franklin County, Ohio",1318149.0,34.6,71070.0,41148.0,729613.0,728644.0,694653.0,243100.0,1169.0,226726.0,99691.0,25952.0,16165.0,39,049
"Fulton County, Ohio",42602.0,41.4,71453.0,35230.0,21367.0,21349.0,20603.0,163100.0,807.0,3401.0,1565.0,231.0,142.0,39,051
"Gallia County, Ohio",29276.0,40.2,55533.0,28943.0,12311.0,12311.0,11806.0,134000.0,803.0,2062.0,1209.0,197.0,164.0,39,053
"Geauga County, Ohio",95455.0,44.6,97162.0,48582.0,49669.0,49631.0,48094.0,288000.0,1009.0,16495.0,6750.0,1723.0,1053.0,39,055
"Greene County, Ohio",167567.0,38.6,81243.0,42862.0,86024.0,83650.0,79792.0,222300.0,1027.0,24036.0,17121.0,2894.0,2791.0,39,057
"Guernsey County, Ohio",38409.0,42.6,53901.0,29642.0,17558.0,17524.0,16725.0,145800.0,801.0,2603.0,1137.0,201.0,69.0,39,059
"Hamilton County, Ohio",827671.0,36.8,68249.0,42555.0,438589.0,438241.0,416219.0,205000.0,961.0,135727.0,62633.0,16506.0,11094.0,39,061
"Hancock County, Ohio",75072.0,39.4,67006.0,37479.0,39072.0,39028.0,37600.0,179600.0,877.0,9236.0,4384.0,513.0,509.0,39,063
"Hardin County, Ohio",30622.0,35.6,55876.0,27566.0,14593.0,14593.0,13911.0,125600.0,755.0,2148.0,992.0,160.0,138.0,39,065
"Harrison County, Ohio",14528.0,46.1,54056.0,30163.0,5984.0,5949.0,5681.0,112500.0,682.0,792.0,287.0,53.0,98.0,39,067
"Henry County, Ohio",27601.0,41.8,71616.0,36504.0,14238.0,14221.0,13582.0,157500.0,846.0,2369.0,844.0,177.0,72.0,39,069
"Highland County, Ohio",43285.0,40.8,60522.0,27971.0,19922.0,19916.0,19045.0,146300.0,736.0,2916.0,1376.0,126.0,74.0,39,071
"Hocking County, Ohio",28104.0,42.6,59007.0,29490.0,13338.0,13325.0,12698.0,164100.0,773.0,2113.0,602.0,113.0,105.0,39,073
"Holmes County, Ohio",44273.0,32.2,72987.0,29238.0,21066.0,21066.0,20649.0,245800.0,749.0,1941.0,764.0,141.0,65.0,39,075
"Huron County, Ohio",58518.0,40.1,64144.0,30792.0,28658.0,28646.0,27395.0,151600.0,805.0,4155.0,1333.0,413.0,302.0,39,077
"Jackson County, Ohio",32563.0,40.1,56549.0,28570.0,14599.0,14599.0,13736.0,127500.0,744.0,2415.0,952.0,109.0,71.0,39,079
"Jefferson County, Ohio",65280.0,44.3,53124.0,30501.0,29687.0,29667.0,28021.0,115100.0,760.0,5738.0,2575.0,297.0,411.0,39,081
"Knox County, Ohio",62657.0,39.4,71246.0,32543.0,29984.0,29926.0,28935.0,197400.0,878.0,6265.0,2643.0,429.0,425.0,39,083
"Lake County, Ohio",232236.0,43.9,76835.0,41195.0,126128.0,126048.0,120537.0,189600.0,1027.0,33187.0,13858.0,2008.0,1359.0,39,085
"Lawrence County, Ohio",57994.0,41.9,51846.0,29226.0,24741.0,24708.0,23771.0,127900.0,806.0,4544.0,2159.0,467.0,251.0,39,087
"Licking County, Ohio",178844.0,40.2,78505.0,39760.0,89998.0,89817.0,86878.0,232200.0,960.0,24104.0,9676.0,1372.0,720.0,39,089
"Logan County, Ohio",46098.0,41.8,69125.0,36215.0,22547.0,22530.0,21746.0,168300.0,802.0,3956.0,1793.0,142.0,149.0,39,091
"Lorain County, Ohio",313101.0,41.9,67272.0,37171.0,153576.0,153227.0,146503.0,191900.0,886.0,37312.0,16968.0,2996.0,2088.0,39,093
"Lucas County, Ohio",430014.0,38.1,57265.0,34399.0,216270.0,215878.0,201274.0,144200.0,879.0,51164.0,22070.0,5004.0,3391.0,39,095
"Madison County, Ohio",43961.0,41.4,77062.0,33512.0,20929.0,20929.0,20224.0,201200.0,899.0,4439.0,1569.0,388.0,81.0,39,097
"Mahoning County, Ohio",227979.0,43.3,54279.0,32591.0,112071.0,111943.0,103872.0,132000.0,753.0,27175.0,11773.0,2673.0,966.0,39,099
"Marion County, Ohio",65366.0,40.7,55106.0,29257.0,28759.0,28759.0,27120.0,135900.0,837.0,4186.0,1509.0,298.0,219.0,39,101
"Medina County, Ohio",182347.0,42.7,89968.0,45038.0,99319.0,99262.0,96311.0,249700.0,1053.0,30285.0,12876.0,1851.0,1177.0,39,103
"Meigs County, Ohio",22242.0,43.2,46255.0,26103.0,8903.0,8903.0,8336.0,104400.0,689.0,1270.0,520.0,16.0,10.0,39,105
"Mercer County, Ohio",42321.0,39.4,73278.0,33892.0,22295.0,22272.0,21826.0,192800.0,749.0,3839.0,1564.0,224.0,81.0,39,107
"Miami County, Ohio",108818.0,41.1,71440.0,37701.0,56628.0,56390.0,54484.0,190900.0,906.0,11540.0,5896.0,804.0,352.0,39,109
"Monroe County, Ohio",13401.0,46.1,55381.0,33127.0,5731.0,5731.0,5418.0,122800.0,668.0,686.0,303.0,23.0,25.0,39,111
"Montgomery County, Ohio",536121.0,39.0,61942.0,35767.0,270095.0,267834.0,252061.0,154300.0,925.0,65792.0,34430.0,5782.0,4289.0,39,113
"Morgan County, Ohio",13851.0,44.6,51056.0,25973.0,5761.0,5759.0,5475.0,121200.0,689.0,735.0,312.0,46.0,21.0,39,115
"Morrow County, Ohio",35049.0,42.7,70412.0,32987.0,17802.0,17746.0,17287.0,185800.0,895.0,2890.0,1010.0,104.0,150.0,39,117
"Muskingum County, Ohio",86393.0,40.5,56810.0,31436.0,41507.0,41451.0,39534.0,156100.0,776.0,7036.0,3697.0,548.0,157.0,39,119
"Noble County, Ohio",14216.0,51.9,51547.0,28676.0,4395.0,4395.0,4196.0,137500.0,716.0,930.0,451.0,15.0,20.0,39,121
"Ottawa County, Ohio",40367.0,49.8,69515.0,44479.0,19724.0,19707.0,19043.0,179100.0,846.0,5257.0,2360.0,418.0,186.0,39,123
"Paulding County, Ohio",18827.0,41.4,65331.0,34050.0,8874.0,8874.0,8524.0,122200.0,718.0,1410.0,534.0,27.0,33.0,39,125
"Perry County, Ohio",35451.0,41.1,62899.0,29675.0,15892.0,15884.0,15105.0,161300.0,695.0,2499.0,1020.0,86.0,11.0,39,127
"Pickaway County, Ohio",58809.0,39.5,67600.0,32689.0,27036.0,27029.0,25909.0,219900.0,906.0,5568.0,2069.0,214.0,186.0,39,129
"Pike County, Ohio",27151.0,40.9,50832.0,29273.0,10874.0,10874.0,10313.0,131300.0,817.0,1754.0,665.0,88.0,95.0,39,131
"Portage County, Ohio",161217.0,39.1,69796.0,37771.0,88440.0,88357.0,83452.0,197100.0,990.0,19883.0,10984.0,1347.0,1508.0,39,133
"Preble County, Ohio",40929.0,43.0,66355.0,33627.0,20647.0,20638.0,19938.0,158700.0,803.0,3334.0,1655.0,271.0,152.0,39,135
"Putnam County, Ohio",34400.0,40.3,79453.0,36877.0,17641.0,17632.0,17247.0,176200.0,807.0,4044.0,1571.0,246.0,91.0,39,137
"Richland County, Ohio",125008.0,40.9,56557.0,29570.0,57510.0,57299.0,54564.0,140500.0,768.0,9600.0,4380.0,969.0,539.0,39,139
"Ross County, Ohio",76957.0,41.3,58048.0,29718.0,33753.0,33726.0,31793.0,153500.0,827.0,5498.0,2765.0,577.0,195.0,39,141
"Sandusky County, Ohio",58885.0,42.3,60814.0,32788.0,29129.0,29119.0,27732.0,142300.0,756.0,5219.0,2077.0,263.0,58.0,39,143
"Scioto County, Ohio",73716.0,40.6,46360.0,25279.0,28866.0,28857.0,26689.0,122900.0,723.0,5493.0,2893.0,326.0,307.0,39,145
"Seneca County, Ohio",55062.0,40.6,62476.0,31770.0,28054.0,28054.0,26878.0,128100.0,789.0,4528.0,1959.0,304.0,202.0,39,147
"Shelby County, Ohio",48145.0,40.2,73502.0,35363.0,25315.0,25294.0,24054.0,174200.0,865.0,4261.0,1991.0,169.0,187.0,39,149
"Stark County, Ohio",374199.0,41.8,63130.0,34652.0,187930.0,187753.0,179639.0,164900.0,838.0,40551.0,17480.0,3178.0,1907.0,39,151
"Summit County, Ohio",539361.0,41.1,68360.0,40786.0,285770.0,285297.0,270271.0,182500.0,956.0,83276.0,35556.0,7608.0,5553.0,39,153
"Trumbull County, Ohio",201749.0,44.0,53537.0,30294.0,90981.0,90846.0,86468.0,121400.0,752.0,19107.0,7517.0,1467.0,812.0,39,155
"Tuscarawas County, Ohio",92840.0,41.1,61953.0,31736.0,45751.0,45751.0,43237.0,163700.0,844.0,8450.0,3518.0,436.0,222.0,39,157
"Union County, Ohio",63411.0,38.4,104496.0,48025.0,33754.0,33736.0,32749.0,282900.0,1144.0,11101.0,4345.0,1018.0,458.0,39,159
"Van Wert County, Ohio",28833.0,41.3,64841.0,31831.0,14815.0,14787.0,14225.0,129300.0,769.0,2095.0,1127.0,113.0,88.0,39,161
"Vinton County, Ohio",12790.0,43.6,50967.0,27587.0,5292.0,5292.0,5101.0,123400.0,675.0,966.0,332.0,24.0,76.0,39,163
"Warren County, Ohio",243189.0,39.5,103128.0,49360.0,125972.0,125660.0,121923.0,290900.0,1254.0,44054.0,22982.0,3354.0,3258.0,39,165
"Washington County, Ohio",59639.0,44.1,59053.0,33987.0,28540.0,28522.0,27028.0,164000.0,794.0,5482.0,2269.0,704.0,288.0,39,167
"Wayne County, Ohio",116680.0,38.8,70320.0,32908.0,57015.0,57007.0,55098.0,189800.0,824.0,11090.0,5545.0,890.0,902.0,39,169
"Williams County, Ohio",36973.0,41.5,60632.0,31189.0,18339.0,18332.0,17689.0,131100.0,771.0,2366.0,1123.0,67.0,161.0,39,171
"Wood County, Ohio",131564.0,35.4,70537.0,39771.0,72689.0,72571.0,68995.0,203300.0,907.0,18369.0,9084.0,1840.0,1613.0,39,173
"Wyandot County, Ohio",21818.0,42.3,68552.0,33994.0,11287.0,11287.0,10973.0,154200.0,753.0,2033.0,907.0,177.0,133.0,39,175
"Adair County, Oklahoma",19726.0,38.1,44955.0,20710.0,7660.0,7656.0,7169.0,108200.0,608.0,846.0,479.0,40.0,23.0,40,001
"Alfalfa County, Oklahoma",5683.0,43.6,75028.0,28976.0,2202.0,2202.0,2113.0,96300.0,654.0,602.0,251.0,20.0,8.0,40,003
"Atoka County, Oklahoma",14117.0,40.6,49181.0,25353.0,5315.0,5315.0,5015.0,123000.0,669.0,983.0,448.0,24.0,29.0,40,005
"Beaver County, Oklahoma",5071.0,39.9,62981.0,29533.0,2404.0,2404.0,2359.0,106500.0,838.0,565.0,133.0,28.0,42.0,40,007
"Beckham County, Oklahoma",22295.0,36.3,51499.0,26231.0,9127.0,9127.0,8565.0,149800.0,793.0,1574.0,574.0,109.0,63.0,40,009
"Blaine County, Oklahoma",8661.0,41.3,56843.0,30442.0,3310.0,3310.0,3084.0,122800.0,844.0,842.0,187.0,34.0,27.0,40,011
"Bryan County, Oklahoma",46528.0,36.8,54289.0,29516.0,21549.0,21525.0,20502.0,151500.0,877.0,4972.0,1867.0,310.0,250.0,40,013
"Caddo County, Oklahoma",26910.0,37.4,52443.0,25559.0,11484.0,11479.0,10794.0,99900.0,686.0,2030.0,639.0,43.0,45.0,40,015
"Canadian County, Oklahoma",156681.0,36.2,82364.0,36884.0,82974.0,82472.0,79112.0,212700.0,1129.0,23238.0,7754.0,1300.0,997.0,40,017
"Carter County, Oklahoma",48202.0,38.4,56390.0,31036.0,22294.0,22294.0,21366.0,144400.0,908.0,3668.0,1906.0,407.0,313.0,40,019
"Cherokee County, Oklahoma",47412.0,36.5,52410.0,28178.0,21691.0,21600.0,20388.0,144600.0,773.0,5472.0,2333.0,476.0,331.0,40,021
"Choctaw County, Oklahoma",14285.0,41.7,43252.0,25283.0,5949.0,5949.0,5540.0,113500.0,662.0,931.0,364.0,58.0,68.0,40,023
"Cimarron County, Oklahoma",2272.0,45.9,57100.0,33925.0,1087.0,1087.0,1085.0,77900.0,615.0,427.0,57.0,2.0,9.0,40,025
"Cleveland County, Oklahoma",295060.0,34.8,71757.0,36913.0,157719.0,155368.0,148128.0,203900.0,1073.0,39435.0,18160.0,4076.0,4719.0,40,027
"Coal County, Oklahoma",5287.0,40.7,47117.0,26899.0,2146.0,2146.0,2025.0,90800.0,679.0,374.0,185.0,11.0,47.0,40,029
"Comanche County, Oklahoma",121777.0,33.5,57150.0,29980.0,58443.0,49000.0,45750.0,145800.0,903.0,11724.0,4968.0,1197.0,702.0,40,031
"Cotton County, Oklahoma",5537.0,42.8,60208.0,31989.0,2442.0,2436.0,2382.0,105500.0,738.0,486.0,187.0,16.0,9.0,40,033
"Craig County, Oklahoma",14144.0,41.2,48018.0,24199.0,5654.0,5654.0,5393.0,120000.0,810.0,837.0,403.0,67.0,23.0,40,035
"Creek County, Oklahoma",72076.0,40.4,61657.0,31222.0,32429.0,32385.0,31202.0,158900.0,880.0,6277.0,1882.0,437.0,275.0,40,037
"Custer County, Oklahoma",28391.0,32.4,58669.0,30880.0,14687.0,14669.0,14247.0,168700.0,732.0,3459.0,1196.0,138.0,380.0,40,039
"Delaware County, Oklahoma",40791.0,46.8,53290.0,34489.0,16969.0,16965.0,16076.0,152500.0,833.0,3822.0,1307.0,230.0,217.0,40,041
"Dewey County, Oklahoma",4504.0,38.1,61310.0,31951.0,1962.0,1962.0,1860.0,117200.0,844.0,369.0,170.0,12.0,9.0,40,043
"Ellis County, Oklahoma",3755.0,43.8,57768.0,31331.0,1738.0,1738.0,1585.0,106800.0,732.0,367.0,111.0,22.0,7.0,40,045
"Garfield County, Oklahoma",62456.0,35.7,64165.0,32579.0,30673.0,29419.0,28071.0,142000.0,868.0,6322.0,2433.0,255.0,213.0,40,047
"Garvin County, Oklahoma",25806.0,38.8,53600.0,29270.0,11126.0,11120.0,10810.0,124300.0,791.0,1833.0,809.0,122.0,64.0,40,049
"Grady County, Oklahoma",55314.0,39.7,74349.0,34607.0,26403.0,26285.0,24964.0,177100.0,841.0,6135.0,1660.0,362.0,149.0,40,051
"Grant County, Oklahoma",4152.0,41.1,58980.0,33685.0,1889.0,1889.0,1824.0,84700.0,830.0,446.0,142.0,15.0,23.0,40,053
